"Question","Subject","Treatment","Choice","Test","Lp","Ly","Lb","Rp","Ry","Rb"
10,41,3,"L",FALSE,-10,100,-10,-10,10,10
10,42,3,"R",FALSE,-10,100,-10,-10,10,10
10,43,3,"R",FALSE,-10,100,-10,-10,10,10
10,44,3,"L",FALSE,-10,100,-10,-10,10,10
10,45,3,"R",FALSE,-10,100,-10,-10,10,10
10,46,3,"L",FALSE,-10,100,-10,-10,10,10
10,47,3,"R",FALSE,-10,100,-10,-10,10,10
10,48,3,"R",FALSE,-10,100,-10,-10,10,10
11,1,1,"R",TRUE,-10,100,-10,-10,-10,100
11,2,1,"R",TRUE,-10,100,-10,-10,-10,100
11,3,1,"R",TRUE,-10,100,-10,-10,-10,100
11,4,1,"R",TRUE,-10,100,-10,-10,-10,100
11,5,1,"R",TRUE,-10,100,-10,-10,-10,100
11,6,1,"R",TRUE,-10,100,-10,-10,-10,100
11,7,1,"R",TRUE,-10,100,-10,-10,-10,100
11,8,1,"R",TRUE,-10,100,-10,-10,-10,100
11,9,1,"R",TRUE,-10,100,-10,-10,-10,100
11,10,1,"R",TRUE,-10,100,-10,-10,-10,100
11,11,1,"R",TRUE,-10,100,-10,-10,-10,100
11,12,1,"R",TRUE,-10,100,-10,-10,-10,100
11,13,1,"R",TRUE,-10,100,-10,-10,-10,100
11,14,1,"R",TRUE,-10,100,-10,-10,-10,100
11,15,1,"R",TRUE,-10,100,-10,-10,-10,100
11,16,2,"R",TRUE,-10,100,-10,-10,-10,100
11,17,2,"R",TRUE,-10,100,-10,-10,-10,100
11,18,2,"R",TRUE,-10,100,-10,-10,-10,100
11,19,2,"R",TRUE,-10,100,-10,-10,-10,100
11,20,2,"R",TRUE,-10,100,-10,-10,-10,100
11,21,2,"R",TRUE,-10,100,-10,-10,-10,100
11,22,2,"R",TRUE,-10,100,-10,-10,-10,100
11,23,2,"R",TRUE,-10,100,-10,-10,-10,100
11,24,2,"L",TRUE,-10,100,-10,-10,-10,100
11,25,2,"R",TRUE,-10,100,-10,-10,-10,100
11,26,2,"R",TRUE,-10,100,-10,-10,-10,100
11,27,2,"R",TRUE,-10,100,-10,-10,-10,100
11,28,2,"R",TRUE,-10,100,-10,-10,-10,100
11,29,2,"R",TRUE,-10,100,-10,-10,-10,100
11,30,2,"R",TRUE,-10,100,-10,-10,-10,100
11,31,2,"R",TRUE,-10,100,-10,-10,-10,100
11,32,2,"R",TRUE,-10,100,-10,-10,-10,100
11,33,3,"R",TRUE,-10,100,-10,-10,-10,100
11,34,3,"L",TRUE,-10,100,-10,-10,-10,100
11,35,3,"R",TRUE,-10,100,-10,-10,-10,100
11,36,3,"R",TRUE,-10,100,-10,-10,-10,100
11,37,3,"R",TRUE,-10,100,-10,-10,-10,100
11,38,3,"R",TRUE,-10,100,-10,-10,-10,100
11,39,3,"R",TRUE,-10,100,-10,-10,-10,100
11,40,3,"R",TRUE,-10,100,-10,-10,-10,100
11,41,3,"R",TRUE,-10,100,-10,-10,-10,100
11,42,3,"R",TRUE,-10,100,-10,-10,-10,100
11,43,3,"R",TRUE,-10,100,-10,-10,-10,100
11,44,3,"R",TRUE,-10,100,-10,-10,-10,100
11,45,3,"R",TRUE,-10,100,-10,-10,-10,100
11,46,3,"R",TRUE,-10,100,-10,-10,-10,100
11,47,3,"R",TRUE,-10,100,-10,-10,-10,100
11,48,3,"R",TRUE,-10,100,-10,-10,-10,100
12,1,1,"R",TRUE,-10,100,-10,-10,10,100
12,2,1,"R",TRUE,-10,100,-10,-10,10,100
12,3,1,"R",TRUE,-10,100,-10,-10,10,100
12,4,1,"R",TRUE,-10,100,-10,-10,10,100
12,5,1,"R",TRUE,-10,100,-10,-10,10,100
12,6,1,"R",TRUE,-10,100,-10,-10,10,100
12,7,1,"R",TRUE,-10,100,-10,-10,10,100
12,8,1,"R",TRUE,-10,100,-10,-10,10,100
12,9,1,"R",TRUE,-10,100,-10,-10,10,100
12,10,1,"R",TRUE,-10,100,-10,-10,10,100
12,11,1,"R",TRUE,-10,100,-10,-10,10,100
12,12,1,"R",TRUE,-10,100,-10,-10,10,100
12,13,1,"R",TRUE,-10,100,-10,-10,10,100
12,14,1,"R",TRUE,-10,100,-10,-10,10,100
12,15,1,"R",TRUE,-10,100,-10,-10,10,100
12,16,2,"R",TRUE,-10,100,-10,-10,10,100
12,17,2,"R",TRUE,-10,100,-10,-10,10,100
12,18,2,"R",TRUE,-10,100,-10,-10,10,100
12,19,2,"R",TRUE,-10,100,-10,-10,10,100
12,20,2,"R",TRUE,-10,100,-10,-10,10,100
12,21,2,"R",TRUE,-10,100,-10,-10,10,100
12,22,2,"R",TRUE,-10,100,-10,-10,10,100
12,23,2,"R",TRUE,-10,100,-10,-10,10,100
12,24,2,"R",TRUE,-10,100,-10,-10,10,100
12,25,2,"R",TRUE,-10,100,-10,-10,10,100
12,26,2,"R",TRUE,-10,100,-10,-10,10,100
12,27,2,"R",TRUE,-10,100,-10,-10,10,100
12,28,2,"R",TRUE,-10,100,-10,-10,10,100
12,29,2,"R",TRUE,-10,100,-10,-10,10,100
12,30,2,"R",TRUE,-10,100,-10,-10,10,100
12,31,2,"R",TRUE,-10,100,-10,-10,10,100
12,32,2,"R",TRUE,-10,100,-10,-10,10,100
12,33,3,"R",TRUE,-10,100,-10,-10,10,100
12,34,3,"R",TRUE,-10,100,-10,-10,10,100
12,35,3,"R",TRUE,-10,100,-10,-10,10,100
12,36,3,"R",TRUE,-10,100,-10,-10,10,100
12,37,3,"R",TRUE,-10,100,-10,-10,10,100
12,38,3,"R",TRUE,-10,100,-10,-10,10,100
12,39,3,"R",TRUE,-10,100,-10,-10,10,100
12,40,3,"R",TRUE,-10,100,-10,-10,10,100
12,41,3,"R",TRUE,-10,100,-10,-10,10,100
12,42,3,"R",TRUE,-10,100,-10,-10,10,100
12,43,3,"R",TRUE,-10,100,-10,-10,10,100
12,44,3,"R",TRUE,-10,100,-10,-10,10,100
12,45,3,"R",TRUE,-10,100,-10,-10,10,100
12,46,3,"R",TRUE,-10,100,-10,-10,10,100
12,47,3,"R",TRUE,-10,100,-10,-10,10,100
12,48,3,"R",TRUE,-10,100,-10,-10,10,100
13,1,1,"L",FALSE,-10,100,-10,10,-10,-10
13,2,1,"L",FALSE,-10,100,-10,10,-10,-10
13,3,1,"L",FALSE,-10,100,-10,10,-10,-10
13,4,1,"L",FALSE,-10,100,-10,10,-10,-10
13,5,1,"L",FALSE,-10,100,-10,10,-10,-10
13,6,1,"L",FALSE,-10,100,-10,10,-10,-10
13,7,1,"L",FALSE,-10,100,-10,10,-10,-10
13,8,1,"L",FALSE,-10,100,-10,10,-10,-10
13,9,1,"L",FALSE,-10,100,-10,10,-10,-10
13,10,1,"L",FALSE,-10,100,-10,10,-10,-10
13,11,1,"L",FALSE,-10,100,-10,10,-10,-10
13,12,1,"L",FALSE,-10,100,-10,10,-10,-10
13,13,1,"L",FALSE,-10,100,-10,10,-10,-10
13,14,1,"L",FALSE,-10,100,-10,10,-10,-10
13,15,1,"L",FALSE,-10,100,-10,10,-10,-10
13,16,2,"R",FALSE,-10,100,-10,10,-10,-10
13,17,2,"L",FALSE,-10,100,-10,10,-10,-10
13,18,2,"L",FALSE,-10,100,-10,10,-10,-10
13,19,2,"L",FALSE,-10,100,-10,10,-10,-10
13,20,2,"L",FALSE,-10,100,-10,10,-10,-10
13,21,2,"L",FALSE,-10,100,-10,10,-10,-10
13,22,2,"L",FALSE,-10,100,-10,10,-10,-10
13,23,2,"L",FALSE,-10,100,-10,10,-10,-10
13,24,2,"L",FALSE,-10,100,-10,10,-10,-10
13,25,2,"L",FALSE,-10,100,-10,10,-10,-10
13,26,2,"L",FALSE,-10,100,-10,10,-10,-10
13,27,2,"L",FALSE,-10,100,-10,10,-10,-10
13,28,2,"L",FALSE,-10,100,-10,10,-10,-10
13,29,2,"L",FALSE,-10,100,-10,10,-10,-10
13,30,2,"L",FALSE,-10,100,-10,10,-10,-10
13,31,2,"L",FALSE,-10,100,-10,10,-10,-10
13,32,2,"L",FALSE,-10,100,-10,10,-10,-10
13,33,3,"L",FALSE,-10,100,-10,10,-10,-10
13,34,3,"L",FALSE,-10,100,-10,10,-10,-10
13,35,3,"L",FALSE,-10,100,-10,10,-10,-10
13,36,3,"L",FALSE,-10,100,-10,10,-10,-10
13,37,3,"L",FALSE,-10,100,-10,10,-10,-10
13,38,3,"L",FALSE,-10,100,-10,10,-10,-10
13,39,3,"L",FALSE,-10,100,-10,10,-10,-10
13,40,3,"L",FALSE,-10,100,-10,10,-10,-10
13,41,3,"L",FALSE,-10,100,-10,10,-10,-10
13,42,3,"L",FALSE,-10,100,-10,10,-10,-10
13,43,3,"L",FALSE,-10,100,-10,10,-10,-10
13,44,3,"L",FALSE,-10,100,-10,10,-10,-10
13,45,3,"L",FALSE,-10,100,-10,10,-10,-10
13,46,3,"L",FALSE,-10,100,-10,10,-10,-10
13,47,3,"L",FALSE,-10,100,-10,10,-10,-10
13,48,3,"L",FALSE,-10,100,-10,10,-10,-10
14,1,1,"R",FALSE,-10,100,-10,10,10,-10
14,2,1,"R",FALSE,-10,100,-10,10,10,-10
14,3,1,"R",FALSE,-10,100,-10,10,10,-10
14,4,1,"L",FALSE,-10,100,-10,10,10,-10
14,5,1,"R",FALSE,-10,100,-10,10,10,-10
14,6,1,"R",FALSE,-10,100,-10,10,10,-10
14,7,1,"R",FALSE,-10,100,-10,10,10,-10
14,8,1,"R",FALSE,-10,100,-10,10,10,-10
14,9,1,"R",FALSE,-10,100,-10,10,10,-10
14,10,1,"L",FALSE,-10,100,-10,10,10,-10
14,11,1,"R",FALSE,-10,100,-10,10,10,-10
14,12,1,"R",FALSE,-10,100,-10,10,10,-10
14,13,1,"R",FALSE,-10,100,-10,10,10,-10
14,14,1,"L",FALSE,-10,100,-10,10,10,-10
14,15,1,"R",FALSE,-10,100,-10,10,10,-10
14,16,2,"R",FALSE,-10,100,-10,10,10,-10
14,17,2,"R",FALSE,-10,100,-10,10,10,-10
14,18,2,"R",FALSE,-10,100,-10,10,10,-10
14,19,2,"R",FALSE,-10,100,-10,10,10,-10
14,20,2,"R",FALSE,-10,100,-10,10,10,-10
14,21,2,"R",FALSE,-10,100,-10,10,10,-10
14,22,2,"R",FALSE,-10,100,-10,10,10,-10
14,23,2,"R",FALSE,-10,100,-10,10,10,-10
14,24,2,"R",FALSE,-10,100,-10,10,10,-10
14,25,2,"L",FALSE,-10,100,-10,10,10,-10
14,26,2,"L",FALSE,-10,100,-10,10,10,-10
14,27,2,"R",FALSE,-10,100,-10,10,10,-10
14,28,2,"R",FALSE,-10,100,-10,10,10,-10
14,29,2,"R",FALSE,-10,100,-10,10,10,-10
14,30,2,"L",FALSE,-10,100,-10,10,10,-10
14,31,2,"R",FALSE,-10,100,-10,10,10,-10
14,32,2,"R",FALSE,-10,100,-10,10,10,-10
14,33,3,"L",FALSE,-10,100,-10,10,10,-10
14,34,3,"R",FALSE,-10,100,-10,10,10,-10
14,35,3,"R",FALSE,-10,100,-10,10,10,-10
14,36,3,"R",FALSE,-10,100,-10,10,10,-10
14,37,3,"L",FALSE,-10,100,-10,10,10,-10
14,38,3,"L",FALSE,-10,100,-10,10,10,-10
14,39,3,"L",FALSE,-10,100,-10,10,10,-10
14,40,3,"R",FALSE,-10,100,-10,10,10,-10
14,41,3,"L",FALSE,-10,100,-10,10,10,-10
14,42,3,"R",FALSE,-10,100,-10,10,10,-10
14,43,3,"R",FALSE,-10,100,-10,10,10,-10
14,44,3,"L",FALSE,-10,100,-10,10,10,-10
14,45,3,"R",FALSE,-10,100,-10,10,10,-10
14,46,3,"L",FALSE,-10,100,-10,10,10,-10
14,47,3,"R",FALSE,-10,100,-10,10,10,-10
14,48,3,"L",FALSE,-10,100,-10,10,10,-10
15,1,1,"R",FALSE,-10,100,-10,10,-10,10
15,2,1,"L",FALSE,-10,100,-10,10,-10,10
15,3,1,"R",FALSE,-10,100,-10,10,-10,10
15,4,1,"L",FALSE,-10,100,-10,10,-10,10
15,5,1,"R",FALSE,-10,100,-10,10,-10,10
15,6,1,"R",FALSE,-10,100,-10,10,-10,10
15,7,1,"R",FALSE,-10,100,-10,10,-10,10
15,8,1,"R",FALSE,-10,100,-10,10,-10,10
15,9,1,"R",FALSE,-10,100,-10,10,-10,10
15,10,1,"L",FALSE,-10,100,-10,10,-10,10
15,11,1,"R",FALSE,-10,100,-10,10,-10,10
15,12,1,"R",FALSE,-10,100,-10,10,-10,10
15,13,1,"R",FALSE,-10,100,-10,10,-10,10
15,14,1,"L",FALSE,-10,100,-10,10,-10,10
15,15,1,"R",FALSE,-10,100,-10,10,-10,10
15,16,2,"R",FALSE,-10,100,-10,10,-10,10
15,17,2,"R",FALSE,-10,100,-10,10,-10,10
15,18,2,"R",FALSE,-10,100,-10,10,-10,10
15,19,2,"R",FALSE,-10,100,-10,10,-10,10
15,20,2,"R",FALSE,-10,100,-10,10,-10,10
15,21,2,"R",FALSE,-10,100,-10,10,-10,10
15,22,2,"R",FALSE,-10,100,-10,10,-10,10
15,23,2,"R",FALSE,-10,100,-10,10,-10,10
15,24,2,"L",FALSE,-10,100,-10,10,-10,10
15,25,2,"L",FALSE,-10,100,-10,10,-10,10
15,26,2,"R",FALSE,-10,100,-10,10,-10,10
15,27,2,"R",FALSE,-10,100,-10,10,-10,10
15,28,2,"R",FALSE,-10,100,-10,10,-10,10
15,29,2,"R",FALSE,-10,100,-10,10,-10,10
15,30,2,"L",FALSE,-10,100,-10,10,-10,10
15,31,2,"R",FALSE,-10,100,-10,10,-10,10
15,32,2,"L",FALSE,-10,100,-10,10,-10,10
15,33,3,"R",FALSE,-10,100,-10,10,-10,10
15,34,3,"L",FALSE,-10,100,-10,10,-10,10
15,35,3,"L",FALSE,-10,100,-10,10,-10,10
15,36,3,"R",FALSE,-10,100,-10,10,-10,10
15,37,3,"R",FALSE,-10,100,-10,10,-10,10
15,38,3,"L",FALSE,-10,100,-10,10,-10,10
15,39,3,"L",FALSE,-10,100,-10,10,-10,10
15,40,3,"R",FALSE,-10,100,-10,10,-10,10
15,41,3,"L",FALSE,-10,100,-10,10,-10,10
15,42,3,"R",FALSE,-10,100,-10,10,-10,10
15,43,3,"R",FALSE,-10,100,-10,10,-10,10
15,44,3,"L",FALSE,-10,100,-10,10,-10,10
15,45,3,"R",FALSE,-10,100,-10,10,-10,10
15,46,3,"L",FALSE,-10,100,-10,10,-10,10
15,47,3,"R",FALSE,-10,100,-10,10,-10,10
15,48,3,"R",FALSE,-10,100,-10,10,-10,10
16,1,1,"R",FALSE,-10,100,-10,10,10,10
16,2,1,"L",FALSE,-10,100,-10,10,10,10
16,3,1,"R",FALSE,-10,100,-10,10,10,10
16,4,1,"L",FALSE,-10,100,-10,10,10,10
16,5,1,"R",FALSE,-10,100,-10,10,10,10
16,6,1,"R",FALSE,-10,100,-10,10,10,10
16,7,1,"R",FALSE,-10,100,-10,10,10,10
16,8,1,"R",FALSE,-10,100,-10,10,10,10
16,9,1,"R",FALSE,-10,100,-10,10,10,10
16,10,1,"R",FALSE,-10,100,-10,10,10,10
16,11,1,"R",FALSE,-10,100,-10,10,10,10
16,12,1,"R",FALSE,-10,100,-10,10,10,10
16,13,1,"R",FALSE,-10,100,-10,10,10,10
16,14,1,"R",FALSE,-10,100,-10,10,10,10
16,15,1,"R",FALSE,-10,100,-10,10,10,10
16,16,2,"R",FALSE,-10,100,-10,10,10,10
16,17,2,"R",FALSE,-10,100,-10,10,10,10
16,18,2,"R",FALSE,-10,100,-10,10,10,10
16,19,2,"R",FALSE,-10,100,-10,10,10,10
16,20,2,"R",FALSE,-10,100,-10,10,10,10
16,21,2,"R",FALSE,-10,100,-10,10,10,10
16,22,2,"R",FALSE,-10,100,-10,10,10,10
16,23,2,"R",FALSE,-10,100,-10,10,10,10
16,24,2,"R",FALSE,-10,100,-10,10,10,10
16,25,2,"L",FALSE,-10,100,-10,10,10,10
16,26,2,"R",FALSE,-10,100,-10,10,10,10
16,27,2,"R",FALSE,-10,100,-10,10,10,10
16,28,2,"R",FALSE,-10,100,-10,10,10,10
16,29,2,"L",FALSE,-10,100,-10,10,10,10
16,30,2,"R",FALSE,-10,100,-10,10,10,10
16,31,2,"R",FALSE,-10,100,-10,10,10,10
16,32,2,"R",FALSE,-10,100,-10,10,10,10
16,33,3,"R",FALSE,-10,100,-10,10,10,10
16,34,3,"R",FALSE,-10,100,-10,10,10,10
16,35,3,"R",FALSE,-10,100,-10,10,10,10
16,36,3,"R",FALSE,-10,100,-10,10,10,10
16,37,3,"R",FALSE,-10,100,-10,10,10,10
16,38,3,"R",FALSE,-10,100,-10,10,10,10
16,39,3,"L",FALSE,-10,100,-10,10,10,10
16,40,3,"R",FALSE,-10,100,-10,10,10,10
16,41,3,"L",FALSE,-10,100,-10,10,10,10
16,42,3,"R",FALSE,-10,100,-10,10,10,10
16,43,3,"R",FALSE,-10,100,-10,10,10,10
16,44,3,"L",FALSE,-10,100,-10,10,10,10
16,45,3,"R",FALSE,-10,100,-10,10,10,10
16,46,3,"L",FALSE,-10,100,-10,10,10,10
16,47,3,"R",FALSE,-10,100,-10,10,10,10
16,48,3,"R",FALSE,-10,100,-10,10,10,10
17,1,1,"R",FALSE,-10,100,-10,10,-10,100
17,2,1,"R",FALSE,-10,100,-10,10,-10,100
17,3,1,"R",FALSE,-10,100,-10,10,-10,100
17,4,1,"R",FALSE,-10,100,-10,10,-10,100
17,5,1,"R",FALSE,-10,100,-10,10,-10,100
17,6,1,"R",FALSE,-10,100,-10,10,-10,100
17,7,1,"R",FALSE,-10,100,-10,10,-10,100
17,8,1,"R",FALSE,-10,100,-10,10,-10,100
17,9,1,"R",FALSE,-10,100,-10,10,-10,100
17,10,1,"R",FALSE,-10,100,-10,10,-10,100
17,11,1,"R",FALSE,-10,100,-10,10,-10,100
17,12,1,"R",FALSE,-10,100,-10,10,-10,100
17,13,1,"R",FALSE,-10,100,-10,10,-10,100
17,14,1,"R",FALSE,-10,100,-10,10,-10,100
17,15,1,"R",FALSE,-10,100,-10,10,-10,100
17,16,2,"L",FALSE,-10,100,-10,10,-10,100
17,17,2,"R",FALSE,-10,100,-10,10,-10,100
17,18,2,"R",FALSE,-10,100,-10,10,-10,100
17,19,2,"R",FALSE,-10,100,-10,10,-10,100
17,20,2,"R",FALSE,-10,100,-10,10,-10,100
17,21,2,"R",FALSE,-10,100,-10,10,-10,100
17,22,2,"R",FALSE,-10,100,-10,10,-10,100
17,23,2,"R",FALSE,-10,100,-10,10,-10,100
17,24,2,"R",FALSE,-10,100,-10,10,-10,100
17,25,2,"R",FALSE,-10,100,-10,10,-10,100
17,26,2,"R",FALSE,-10,100,-10,10,-10,100
17,27,2,"R",FALSE,-10,100,-10,10,-10,100
17,28,2,"R",FALSE,-10,100,-10,10,-10,100
17,29,2,"R",FALSE,-10,100,-10,10,-10,100
17,30,2,"R",FALSE,-10,100,-10,10,-10,100
17,31,2,"R",FALSE,-10,100,-10,10,-10,100
17,32,2,"R",FALSE,-10,100,-10,10,-10,100
17,33,3,"R",FALSE,-10,100,-10,10,-10,100
17,34,3,"R",FALSE,-10,100,-10,10,-10,100
17,35,3,"R",FALSE,-10,100,-10,10,-10,100
17,36,3,"R",FALSE,-10,100,-10,10,-10,100
17,37,3,"R",FALSE,-10,100,-10,10,-10,100
17,38,3,"R",FALSE,-10,100,-10,10,-10,100
17,39,3,"R",FALSE,-10,100,-10,10,-10,100
17,40,3,"R",FALSE,-10,100,-10,10,-10,100
17,41,3,"R",FALSE,-10,100,-10,10,-10,100
17,42,3,"R",FALSE,-10,100,-10,10,-10,100
17,43,3,"R",FALSE,-10,100,-10,10,-10,100
17,44,3,"R",FALSE,-10,100,-10,10,-10,100
17,45,3,"R",FALSE,-10,100,-10,10,-10,100
17,46,3,"R",FALSE,-10,100,-10,10,-10,100
17,47,3,"R",FALSE,-10,100,-10,10,-10,100
17,48,3,"R",FALSE,-10,100,-10,10,-10,100
18,1,1,"R",FALSE,-10,100,-10,10,10,100
18,2,1,"R",FALSE,-10,100,-10,10,10,100
18,3,1,"R",FALSE,-10,100,-10,10,10,100
18,4,1,"R",FALSE,-10,100,-10,10,10,100
18,5,1,"R",FALSE,-10,100,-10,10,10,100
18,6,1,"R",FALSE,-10,100,-10,10,10,100
18,7,1,"R",FALSE,-10,100,-10,10,10,100
18,8,1,"R",FALSE,-10,100,-10,10,10,100
18,9,1,"R",FALSE,-10,100,-10,10,10,100
18,10,1,"R",FALSE,-10,100,-10,10,10,100
18,11,1,"R",FALSE,-10,100,-10,10,10,100
18,12,1,"R",FALSE,-10,100,-10,10,10,100
18,13,1,"R",FALSE,-10,100,-10,10,10,100
18,14,1,"R",FALSE,-10,100,-10,10,10,100
18,15,1,"R",FALSE,-10,100,-10,10,10,100
18,16,2,"R",FALSE,-10,100,-10,10,10,100
18,17,2,"R",FALSE,-10,100,-10,10,10,100
18,18,2,"R",FALSE,-10,100,-10,10,10,100
18,19,2,"R",FALSE,-10,100,-10,10,10,100
18,20,2,"R",FALSE,-10,100,-10,10,10,100
18,21,2,"R",FALSE,-10,100,-10,10,10,100
18,22,2,"R",FALSE,-10,100,-10,10,10,100
18,23,2,"R",FALSE,-10,100,-10,10,10,100
18,24,2,"R",FALSE,-10,100,-10,10,10,100
18,25,2,"R",FALSE,-10,100,-10,10,10,100
18,26,2,"R",FALSE,-10,100,-10,10,10,100
18,27,2,"R",FALSE,-10,100,-10,10,10,100
18,28,2,"R",FALSE,-10,100,-10,10,10,100
18,29,2,"R",FALSE,-10,100,-10,10,10,100
18,30,2,"R",FALSE,-10,100,-10,10,10,100
18,31,2,"R",FALSE,-10,100,-10,10,10,100
18,32,2,"R",FALSE,-10,100,-10,10,10,100
18,33,3,"R",FALSE,-10,100,-10,10,10,100
18,34,3,"R",FALSE,-10,100,-10,10,10,100
18,35,3,"R",FALSE,-10,100,-10,10,10,100
18,36,3,"R",FALSE,-10,100,-10,10,10,100
18,37,3,"R",FALSE,-10,100,-10,10,10,100
18,38,3,"R",FALSE,-10,100,-10,10,10,100
18,39,3,"R",FALSE,-10,100,-10,10,10,100
18,40,3,"R",FALSE,-10,100,-10,10,10,100
18,41,3,"R",FALSE,-10,100,-10,10,10,100
18,42,3,"R",FALSE,-10,100,-10,10,10,100
18,43,3,"R",FALSE,-10,100,-10,10,10,100
18,44,3,"R",FALSE,-10,100,-10,10,10,100
18,45,3,"R",FALSE,-10,100,-10,10,10,100
18,46,3,"R",FALSE,-10,100,-10,10,10,100
18,47,3,"R",FALSE,-10,100,-10,10,10,100
18,48,3,"R",FALSE,-10,100,-10,10,10,100
19,1,1,"L",FALSE,-10,100,-10,100,-10,-10
19,2,1,"L",FALSE,-10,100,-10,100,-10,-10
19,3,1,"L",FALSE,-10,100,-10,100,-10,-10
19,4,1,"L",FALSE,-10,100,-10,100,-10,-10
19,5,1,"L",FALSE,-10,100,-10,100,-10,-10
19,6,1,"L",FALSE,-10,100,-10,100,-10,-10
19,7,1,"R",FALSE,-10,100,-10,100,-10,-10
19,8,1,"L",FALSE,-10,100,-10,100,-10,-10
19,9,1,"L",FALSE,-10,100,-10,100,-10,-10
19,10,1,"L",FALSE,-10,100,-10,100,-10,-10
19,11,1,"L",FALSE,-10,100,-10,100,-10,-10
19,12,1,"L",FALSE,-10,100,-10,100,-10,-10
19,13,1,"L",FALSE,-10,100,-10,100,-10,-10
19,14,1,"L",FALSE,-10,100,-10,100,-10,-10
19,15,1,"L",FALSE,-10,100,-10,100,-10,-10
19,16,2,"R",FALSE,-10,100,-10,100,-10,-10
19,17,2,"L",FALSE,-10,100,-10,100,-10,-10
19,18,2,"L",FALSE,-10,100,-10,100,-10,-10
19,19,2,"L",FALSE,-10,100,-10,100,-10,-10
19,20,2,"L",FALSE,-10,100,-10,100,-10,-10
19,21,2,"L",FALSE,-10,100,-10,100,-10,-10
19,22,2,"L",FALSE,-10,100,-10,100,-10,-10
19,23,2,"L",FALSE,-10,100,-10,100,-10,-10
19,24,2,"L",FALSE,-10,100,-10,100,-10,-10
19,25,2,"L",FALSE,-10,100,-10,100,-10,-10
19,26,2,"L",FALSE,-10,100,-10,100,-10,-10
19,27,2,"L",FALSE,-10,100,-10,100,-10,-10
19,28,2,"L",FALSE,-10,100,-10,100,-10,-10
19,29,2,"L",FALSE,-10,100,-10,100,-10,-10
19,30,2,"L",FALSE,-10,100,-10,100,-10,-10
19,31,2,"L",FALSE,-10,100,-10,100,-10,-10
19,32,2,"L",FALSE,-10,100,-10,100,-10,-10
19,33,3,"L",FALSE,-10,100,-10,100,-10,-10
19,34,3,"L",FALSE,-10,100,-10,100,-10,-10
19,35,3,"L",FALSE,-10,100,-10,100,-10,-10
19,36,3,"L",FALSE,-10,100,-10,100,-10,-10
19,37,3,"L",FALSE,-10,100,-10,100,-10,-10
19,38,3,"L",FALSE,-10,100,-10,100,-10,-10
19,39,3,"R",FALSE,-10,100,-10,100,-10,-10
19,40,3,"L",FALSE,-10,100,-10,100,-10,-10
19,41,3,"L",FALSE,-10,100,-10,100,-10,-10
19,42,3,"L",FALSE,-10,100,-10,100,-10,-10
19,43,3,"R",FALSE,-10,100,-10,100,-10,-10
19,44,3,"L",FALSE,-10,100,-10,100,-10,-10
19,45,3,"L",FALSE,-10,100,-10,100,-10,-10
19,46,3,"L",FALSE,-10,100,-10,100,-10,-10
19,47,3,"L",FALSE,-10,100,-10,100,-10,-10
19,48,3,"L",FALSE,-10,100,-10,100,-10,-10
20,1,1,"R",FALSE,-10,100,-10,100,10,-10
20,2,1,"R",FALSE,-10,100,-10,100,10,-10
20,3,1,"R",FALSE,-10,100,-10,100,10,-10
20,4,1,"R",FALSE,-10,100,-10,100,10,-10
20,5,1,"R",FALSE,-10,100,-10,100,10,-10
20,6,1,"R",FALSE,-10,100,-10,100,10,-10
20,7,1,"R",FALSE,-10,100,-10,100,10,-10
20,8,1,"R",FALSE,-10,100,-10,100,10,-10
20,9,1,"R",FALSE,-10,100,-10,100,10,-10
20,10,1,"R",FALSE,-10,100,-10,100,10,-10
20,11,1,"R",FALSE,-10,100,-10,100,10,-10
20,12,1,"R",FALSE,-10,100,-10,100,10,-10
20,13,1,"R",FALSE,-10,100,-10,100,10,-10
20,14,1,"L",FALSE,-10,100,-10,100,10,-10
20,15,1,"R",FALSE,-10,100,-10,100,10,-10
20,16,2,"R",FALSE,-10,100,-10,100,10,-10
20,17,2,"R",FALSE,-10,100,-10,100,10,-10
20,18,2,"R",FALSE,-10,100,-10,100,10,-10
20,19,2,"R",FALSE,-10,100,-10,100,10,-10
20,20,2,"R",FALSE,-10,100,-10,100,10,-10
20,21,2,"R",FALSE,-10,100,-10,100,10,-10
20,22,2,"R",FALSE,-10,100,-10,100,10,-10
20,23,2,"R",FALSE,-10,100,-10,100,10,-10
20,24,2,"R",FALSE,-10,100,-10,100,10,-10
20,25,2,"L",FALSE,-10,100,-10,100,10,-10
20,26,2,"R",FALSE,-10,100,-10,100,10,-10
20,27,2,"R",FALSE,-10,100,-10,100,10,-10
20,28,2,"R",FALSE,-10,100,-10,100,10,-10
20,29,2,"R",FALSE,-10,100,-10,100,10,-10
20,30,2,"R",FALSE,-10,100,-10,100,10,-10
20,31,2,"L",FALSE,-10,100,-10,100,10,-10
20,32,2,"R",FALSE,-10,100,-10,100,10,-10
20,33,3,"R",FALSE,-10,100,-10,100,10,-10
20,34,3,"R",FALSE,-10,100,-10,100,10,-10
20,35,3,"R",FALSE,-10,100,-10,100,10,-10
20,36,3,"R",FALSE,-10,100,-10,100,10,-10
20,37,3,"R",FALSE,-10,100,-10,100,10,-10
20,38,3,"L",FALSE,-10,100,-10,100,10,-10
20,39,3,"R",FALSE,-10,100,-10,100,10,-10
